Ngram,Correlation,specification
lekker slapen,0.008870892166,
iets te,0.008870892166,
dank u,0.008870892166,
jaar weer,0.008870892166,
wat het,0.008870892166,
http://someurl hier,0.008870892166,
gemeente .,0.008870892166,
voor op,0.008870892166,
als in,0.008870892166,
doen hebben,0.008870892166,
zo graag,0.008870892166,
doen zijn,0.008870892166,
omdat er,0.008870892166,
# vrtjournaal,0.008870892166,
mijn kind,0.008870892166,
die ',0.008870892166,
joh !,0.008870892166,
met hem,0.008870892166,
leuk hoor,0.008870892166,
gebrek aan,0.008870892166,
ook uit,0.008870892166,
van 1,0.008870892166,
... (,0.008870892166,
de muziek,0.008870892166,
half 5,0.008870892166,
vol met,0.008870892166,
man zijn,0.008870892166,
vandaag nog,0.008870892166,
snap niet,0.008870892166,
dus die,0.008870892166,
trein #,0.008870892166,
nog ),0.008870892166,
] goedemorgen,0.008870892166,
die weer,0.008870892166,
# denhaag,0.008870892166,
kijken naar,0.008870892166,
vooral niet,0.008870892166,
blijken de,0.008870892166,
"tuurlijk ,",0.008870892166,
lekker in,0.008870892166,
zijn :,0.008870892166,
net wat,0.008870892166,
laten de,0.008870892166,
de buur,0.008870892166,
nooit veel,0.008870892166,
wat in,0.008870892166,
woord #,0.008870892166,
maandag zijn,0.008870892166,
eens niet,0.008870892166,
moeten de,0.008870892166,
hebben jij,0.008870892166,
aan http://someurl,0.008870892166,
het voor,0.008870892166,
maar gelukkig,0.008870892166,
de 10,0.008870892166,
dat beloven,0.008870892166,
die nieuw,0.008870892166,
naar spanje,0.008870892166,
van deze,0.008870892166,
gaan worden,0.008870892166,
zin hebben,0.008870892166,
maar ook,0.008870892166,
ik als,0.008870892166,
kunnen iemand,0.008870892166,
een vrouw,0.008870892166,
dat ons,0.008870892166,
bus naar,0.008870892166,
leven op,0.008870892166,
( uit,0.008870892166,
mogen er,0.008870892166,
blijven toch,0.008870892166,
maken een,0.008870892166,
# 2015,0.008870892166,
humor #,0.008870892166,
# humor,0.008870892166,
achter mijn,0.008870892166,
de fiets,0.008870892166,
en alleen,0.008870892166,
om #,0.008870892166,
het kind,0.008870892166,
school #,0.008870892166,
natuurlijk .,0.008870892166,
in frankrijk,0.008870892166,
wel echt,0.008870892166,
info .,0.008870892166,
niet als,0.008870892166,
. na,0.008870892166,
het zien,0.008870892166,
de service,0.008870892166,
wat n,0.008870892166,
altijd goed,0.008870892166,
zo belangrijk,0.008870892166,
nemen .,0.008870892166,
http://someurl [,0.008870892166,
...... #,0.008870892166,
verstand van,0.008870892166,
hebben doen,0.008870892166,
geluk dat,0.008870892166,
nu bij,0.008870892166,
""" wat",0.008870892166,
om dit,0.008870892166,
veel over,0.008870892166,
t niet,0.008870892166,
erg blij,0.008870892166,
jou zijn,0.008870892166,
weinig dan,0.008870892166,
daar .,0.008870892166,
blij !,0.008870892166,
... lekker,0.008870892166,
", hoe",0.008870892166,
aan !,0.008870892166,
maar zijn,0.008870892166,
de toekomst,0.008870892166,
"staan ,",0.008870892166,
het betekenen,0.008870892166,
die mens,0.008870892166,
dan .,0.008870892166,
wat aan,0.008870892166,
op zaterdag,0.008870892166,
ook bij,0.008870892166,
voor morgen,0.008870892166,
het maken,0.008870892166,
je die,0.008870892166,
allemaal maar,0.008870892166,
je voor,0.008870892166,
we er,0.008870892166,
slim hoor,0.008870892166,
""" maar",0.008870892166,
wil je,0.008870892166,
"wachten ,",0.008870892166,
op station,0.008870892166,
eigenlijk zijn,0.008870892166,
die dag,0.008870892166,
echt geen,0.008870892166,
je bij,0.008870892166,
werk !,0.008870892166,
winnen je,0.008870892166,
voelen je,0.008870892166,
ik mij,0.008870892166,
thuis te,0.008870892166,
keer in,0.008870892166,
ze je,0.008870892166,
natuurlijk een,0.008870892166,
# flop,0.008870892166,
de kant,0.008870892166,
iedereen weer,0.008870892166,
er niks,0.008870892166,
ze #,0.008870892166,
"morgen ,",0.008870892166,
slapen !,0.008870892166,
de strijd,0.008870892166,
ook het,0.008870892166,
maken worden,0.008870892166,
# boring,0.008870892166,
leuk dit,0.008870892166,
over te,0.008870892166,
stem #,0.008870892166,
gaan dan,0.008870892166,
de kid,0.008870892166,
hij het,0.008870892166,
dtv #,0.008870892166,
gaan dat,0.008870892166,
deze geweldig,0.008870892166,
werk aan,0.008870892166,
in me,0.008870892166,
! tis,0.008870892166,
zien de,0.008870892166,
er zeker,0.008870892166,
een ',0.008870892166,
", wel",0.008870892166,
werk .,0.008870892166,
"vrolijk ,",0.008870892166,
 -,0.008870892166,
die in,0.008870892166,
? nu,0.008870892166,
bericht in,0.008870892166,
al gezelligheid,0.008870892166,
om 8,0.008870892166,
het gaan,0.008489673421,
zullen het,0.008489673421,
dat #,0.008489673421,
ook wel,0.008489673421,
"? """,0.008489673421,
zullen ik,0.008489673421,
in je,0.008005523868,
zijn de,0.007854866108,
. ik,0.007450931021,
zeggen dat,0.007275212637,
bij de,0.007226168852,
de oorlog,0.006984344457,
", moeten",0.006984344457,
# oranje,0.006984344457,
", zonder",0.006984344457,
", wij",0.006984344457,
dat dit,0.006984344457,
😭 😭,0.006984344457,
ook altijd,0.006984344457,
de groot,0.006984344457,
vrij dag,0.006984344457,
nou ik,0.006984344457,
# picoftheday,0.006984344457,
picoftheday http://someurln,0.006984344457,
met u,0.006984344457,
die het,0.006984344457,
ik van,0.006984344457,
... 😂,0.006984344457,
ik naar,0.006984344457,
de ander,0.006984344457,
dag om,0.006984344457,
zo .,0.006984344457,
mooi .,0.006984344457,
op !,0.006984344457,
gaan slapen,0.006984344457,
nu kunnen,0.006984344457,
het nu,0.006984344457,
", we",0.006984344457,
einde van,0.006984344457,
doen en,0.006984344457,
je als,0.006984344457,
achter de,0.006984344457,
"ah ,",0.006984344457,
met al,0.006984344457,
"vragen ,",0.006984344457,
""" in",0.006984344457,
lachen !,0.006984344457,
] ik,0.006984344457,
toch maar,0.006984344457,
wel goed,0.006984344457,
"van """,0.006984344457,
de volgen,0.006984344457,
nu met,0.006984344457,
hoe zijn,0.006984344457,
nooit zo,0.006984344457,
zullen een,0.006984344457,
", gelukkig",0.006984344457,
gaan naar,0.006984344457,
of je,0.006984344457,
jaar .,0.006984344457,
dus ook,0.006984344457,
dit ..,0.006984344457,
ze kunnen,0.006984344457,
nu pas,0.006984344457,
beginnen .,0.006984344457,
ik voelen,0.006984344457,
", willen",0.006984344457,
reactie op,0.006984344457,
hè ?,0.006984344457,
nou een,0.006984344457,
het op,0.006984344457,
hier zijn,0.006984344457,
2015 .,0.006984344457,
", om",0.006984344457,
... de,0.006984344457,
weer helemaal,0.006984344457,
hebben wel,0.006984344457,
daar kunnen,0.006984344457,
vrijdag de,0.006984344457,
of zijn,0.006984344457,
nederland .,0.006984344457,
te krijgen,0.006984344457,
het kunnen,0.006984344457,
", hij",0.006984344457,
klaar met,0.006984344457,
ik ook,0.006746273375,
dit zijn,0.006532057559,
en de,0.006532057559,
zijn dus,0.005998377993,
", komen",0.005998377993,
"hebben ,",0.005998377993,
er zelf,0.005998377993,
zijn van,0.005998377993,
", als",0.005998377993,
nu in,0.005998377993,
niet dat,0.005998377993,
tot de,0.005998377993,
mens op,0.005998377993,
", ze",0.005998377993,
op facebook,0.005998377993,
laten we,0.005998377993,
hebben zijn,0.005998377993,
weer #,0.005998377993,
:-) #,0.005998377993,
als #,0.005998377993,
mogen ik,0.005998377993,
ziek zijn,0.005998377993,
zeggen !,0.005998377993,
", voor",0.005998377993,
het heel,0.005998377993,
# rutte,0.005998377993,
hebben nog,0.005998377993,
al de,0.005998377993,
met ons,0.005998377993,
vandaag weer,0.005998377993,
maar dat,0.005998377993,
weer voor,0.005998377993,
aan het,0.00588878223,
niet eens,0.005374359473,
en nog,0.005374359473,
. die,0.005374359473,
"zo ,",0.005374359473,
", hebben",0.005374359473,
nu zijn,0.005374359473,
gaan een,0.005374359473,
lijken me,0.005374359473,
leuk om,0.005374359473,
kunnen we,0.005374359473,
houden van,0.005374359473,
bij ons,0.005374359473,
komen .,0.005374359473,
en dan,0.005024285145,
om een,0.004937566374,
een mooi,0.004937566374,
", lekker",0.004937566374,
dan ook,0.004937566374,
"nee ,",0.004937566374,
dat we,0.004937566374,
zitten er,0.004937566374,
ook .,0.004937566374,
vinden het,0.00461209539,
hij zijn,0.00461209539,
hebben ze,0.00461209539,
toch ?,0.00461209539,
het één,0.00461209539,
naar huis,0.004359004716,
echt niet,0.003989335493,
om de,0.003989335493,
een #,0.003989335493,
op mijn,0.003731642507,
": """,0.00363002223,
over de,0.003541853204,
"zijn ,",0.003541853204,
met de,0.00291131189,
zijn .,0.002896980698,
! #,0.002836374479,
ik zijn,0.00280563596,
als ik,0.0007910921101,
het #,0.0006367895594,
na een,0.0005854967471,
een leuk,0.0005293628523,
# bzv,0.0004989755875,
je kunnen,0.0004989755875,
dat worden,0.0004989755875,
te maken,0.000466643764,
deze week,0.000466643764,
naar een,0.0004319308835,
je je,0.0004319308835,
toch wel,0.0004319308835,
een dag,0.0004319308835,
hebben met,0.0004319308835,
heel dag,0.0004319308835,
een half,0.0004319308835,
", #",0.0004319308835,
gaan er,0.0004319308835,
zijn dit,0.0004319308835,
zijn mijn,0.0004319308835,
met #,0.0004319308835,
weer op,0.0003942083913,
dat een,0.0003942083913,
je het,0.0003942083913,
komen er,0.0003942083913,
moeten ik,0.0003942083913,
als de,0.0003942083913,
dat jullie,0.0003525113721,
niet ...,0.0003525113721,
er zo,0.0003525113721,
niet naar,0.0003525113721,
een groot,0.0003525113721,
te weten,0.0003525113721,
na het,0.0003525113721,
niet aan,0.0003525113721,
"hoor ,",0.0003525113721,
volgen week,0.0003525113721,
kunnen ook,0.0003525113721,
""" ik",0.0003525113721,
van mij,0.0003525113721,
het worden,0.0003525113721,
zijn dan,0.0003525113721,
dan moeten,0.0003525113721,
ook !,0.0003525113721,
mee te,0.0003525113721,
zo van,0.0003525113721,
dan kunnen,0.0003525113721,
"! """,0.0003525113721,
"de """,0.0003525113721,
zoiets als,0.0003052151463,
samen met,0.0003052151463,
in zijn,0.0003052151463,
zo mooi,0.0003052151463,
"zien ,",0.0003052151463,
dat mens,0.0003052151463,
al veel,0.0003052151463,
zijn hij,0.0003052151463,
en zo,0.0003052151463,
2 week,0.0003052151463,
de medium,0.0003052151463,
"mooi ,",0.0003052151463,
zo maar,0.0003052151463,
zijn goed,0.0003052151463,
in te,0.0003052151463,
1 April,0.0003052151463,
van .,0.0003052151463,
. zullen,0.0003052151463,
maar op,0.0003052151463,
vandaag .,0.0003052151463,
. zo,0.0003052151463,
niet echt,0.0003052151463,
gaan .,0.0003052151463,
je goed,0.0003052151463,
of ik,0.0003052151463,
zien het,0.0003052151463,
. mijn,0.0003052151463,
de hand,0.0003052151463,
mijn nieuw,0.0003052151463,
nou dat,0.0003052151463,
dag op,0.0003052151463,
: ik,0.0003052151463,
weg .,0.0003052151463,
heel de,0.0003052151463,
"tja ,",0.0003052151463,
;) #,0.0003052151463,
wakker worden,0.0003052151463,
laten ik,0.0003052151463,
en wat,0.0003052151463,
# rotterdam,0.0003052151463,
""" ,",0.0003052151463,
ik op,0.0002491511029,
maar in,0.0002491511029,
dat doen,0.0002491511029,
worden zijn,0.0002491511029,
gaan maken,0.0002491511029,
het aan,0.0002491511029,
v #,0.0002491511029,
vorig jaar,0.0002491511029,
daar bij,0.0002491511029,
die zijn,0.0002491511029,
hard aan,0.0002491511029,
één in,0.0002491511029,
de avond,0.0002491511029,
( !,0.0002491511029,
", bij",0.0002491511029,
hebben 😂,0.0002491511029,
toch wat,0.0002491511029,
. daarom,0.0002491511029,
we ook,0.0002491511029,
de nederlands,0.0002491511029,
treinleven #,0.0002491511029,
en om,0.0002491511029,
willen .,0.0002491511029,
niets te,0.0002491511029,
zetten .,0.0002491511029,
! anders,0.0002491511029,
één keer,0.0002491511029,
", heerlijk",0.0002491511029,
# psv,0.0002491511029,
mens in,0.0002491511029,
je zo,0.0002491511029,
die man,0.0002491511029,
# lol,0.0002491511029,
een toets,0.0002491511029,
"tweet ,",0.0002491511029,
heel hard,0.0002491511029,
kopen .,0.0002491511029,
bij je,0.0002491511029,
# upc,0.0002491511029,
dag in,0.0002491511029,
! zijn,0.0002491511029,
een lang,0.0002491511029,
! :-),0.0002491511029,
vorig week,0.0002491511029,
mij zijn,0.0002491511029,
dank aan,0.0002491511029,
reclame voor,0.0002491511029,
nacht slapen,0.0002491511029,
iemand die,0.0002491511029,
week .,0.0002491511029,
praten over,0.0002491511029,
! leuk,0.0002491511029,
het allemaal,0.0002491511029,
"vandaag ,",0.0002491511029,
mooi dag,0.0002491511029,
dag voor,0.0002491511029,
naar mijn,0.0002491511029,
voor mens,0.0002491511029,
mens met,0.0002491511029,
. of,0.0002491511029,
hebben vandaag,0.0002491511029,
als mijn,0.0002491511029,
het hebben,0.0002491511029,
weer te,0.0002491511029,
"goed ,",0.0002491511029,
om nu,0.0002491511029,
"😂 """,0.0002491511029,
ja .,0.0002491511029,
en daar,0.0002491511029,
van !,0.0002491511029,
: geen,0.0002491511029,
- http://someurln,0.0002491511029,
worden met,0.0002491511029,
de naam,0.0002491511029,
die er,0.0002491511029,
... zijn,0.0002491511029,
die worden,0.0002491511029,
# school,0.0002491511029,
hebben hij,0.0002491511029,
dus !,0.0002491511029,
mogen niet,0.0002491511029,
vvd [,0.0002491511029,
gaan ook,0.0002491511029,
ook wat,0.0002491511029,
vvd willen,0.0002491511029,
niet al,0.0002491511029,
al klaar,0.0002491511029,
gaan weer,0.0002491511029,
over dit,0.0002491511029,
gewoon met,0.0002491511029,
hoe kunnen,0.0002491511029,
? ;),0.0002491511029,
ze toch,0.0002491511029,
het nieuw,0.0002491511029,
werken #,0.0002491511029,
zeker dat,0.0002491511029,
staan .,0.0002491511029,
veel aan,0.0002491511029,
maar goed,0.0002491511029,
ik geloven,0.0002491511029,
"in ,",0.0002491511029,
goed dat,0.0002491511029,
? dan,0.0002491511029,
metronieuws.nl http://someurl,0.0002491511029,
hebben ?,0.0002491511029,
kunnen worden,0.0002491511029,
zwarte piet,0.0002491511029,
vandaag !,0.0002491511029,
ook maar,0.0002491511029,
want ik,0.0002491511029,
dtv http://someurln,0.0002491511029,
zoeken .,0.0002491511029,
van der,0.0002491511029,
worden niet,0.0002491511029,
omdat hij,0.0002491511029,
wat kunnen,0.0002491511029,
ze die,0.0002491511029,
. mooi,0.0002491511029,
. komt,0.0002491511029,
er gaan,0.0002491511029,
op mn,0.0002491511029,
dit echt,0.0002491511029,
: we,0.0002491511029,
je mogen,0.0002491511029,
! dat,0.0002491511029,
# wilders,0.0002491511029,
""" ?",0.0002491511029,
mijn één,0.0002491511029,
"mee ,",0.0002491511029,
komen #,0.0002491511029,
op dit,0.0002491511029,
geven .,0.0002491511029,
niet zeggen,0.0002491511029,
werken !,0.0002491511029,
zijn uit,0.0002491511029,
", zeggen",0.0002491511029,
de les,0.0002491511029,
zijn beginnen,0.0002491511029,
! je,0.0002491511029,
. hoe,0.0002491511029,
", mooi",0.0002491511029,
uit om,0.0002491511029,
""" zijn",0.0002491511029,
dit kunnen,0.0002491511029,
een jaar,0.0002491511029,
 in,0.0002491511029,
weg te,0.0002491511029,
sommig mens,0.0002491511029,
maar gewoon,0.0002491511029,
aan dit,0.0002491511029,
het weer,0.0002491511029,
nu dat,0.0002491511029,
voor woord,0.0002491511029,
kunnen ...,0.0002491511029,
één en,0.0002491511029,
komt goed,0.0002491511029,
ik morgen,0.0002491511029,
winnen !,0.0002491511029,
school ...,0.0002491511029,
die zeggen,0.0002491511029,
en toch,0.0002491511029,
te laten,0.0002491511029,
leren voor,0.0002491511029,
echt weer,0.0002491511029,
zitten te,0.0002491511029,
twee keer,0.0002491511029,
dan gaan,0.0002491511029,
daar worden,0.0002491511029,
of het,0.0002491511029,
maken en,0.0002491511029,
de straat,0.0002491511029,
weer beginnen,0.0002491511029,
tijdens mijn,0.0002491511029,
mijn hoofd,0.0002491511029,
zijn bijna,0.0002491511029,
nu het,0.0002491511029,
ze er,0.0002491511029,
genieten .,0.0002491511029,
) .,0.0002491511029,
niet missen,0.0002491511029,
al goed,0.0002491511029,
doen ?,0.0002491511029,
en hebben,0.0001761368486,
10 jaar,0.0001761368486,
heel leven,0.0001761368486,
week een,0.0001761368486,
* *,0.0001761368486,
god dat,0.0001761368486,
dag toch,0.0001761368486,
een hoek,0.0001761368486,
aan boord,0.0001761368486,
zitten van,0.0001761368486,
de bom,0.0001761368486,
voor de,7.44E-06,
ik gaan,-0.002005279575,
zijn ook,-0.002119202411,
op het,-0.002243866648,
wel een,-0.002243866648,
ik het,-0.002381316182,
zijn dat,-0.002534196137,
je niet,-0.002534196137,
en nu,-0.002901475582,
het ook,-0.003392851514,
ik nog,-0.003392851514,
", dan",-0.003392851514,
en het,-0.003392851514,
zijn in,-0.003392851514,
hebben het,-0.003712858308,
maar weer,-0.003712858308,
een heel,-0.003712858308,
ik zeggen,-0.003712858308,
en we,-0.003712858308,
niet in,-0.003712858308,
# treinleven,-0.003712858308,
! ?,-0.003712858308,
er ook,-0.004110574804,
# pauw,-0.004110574804,
half uur,-0.004110574804,
", met",-0.004110574804,
zijn ?,-0.004110574804,
het echt,-0.004110574804,
dat je,-0.004265526534,
wel wat,-0.004626485798,
in nederland,-0.004626485798,
", je",-0.004626485798,
veel te,-0.004626485798,
zien dat,-0.004626485798,
ik .,-0.004626485798,
ik hem,-0.004626485798,
voor mij,-0.004626485798,
heel veel,-0.004626485798,
dat hij,-0.004626485798,
gaan je,-0.004626485798,
ook #,-0.004626485798,
niet !,-0.004626485798,
! wat,-0.004626485798,
je zullen,-0.004626485798,
en als,-0.004626485798,
wel heel,-0.004626485798,
je op,-0.004626485798,
in ons,-0.004626485798,
volgen jaar,-0.004626485798,
? !,-0.004806345988,
[ newline,-0.005108331116,
newline ],-0.005108331116,
er al,-0.005338963774,
ik dat,-0.005338963774,
ik in,-0.005338963774,
vandaag zijn,-0.005338963774,
te lezen,-0.005338963774,
- http://someurl,-0.005338963774,
blij met,-0.005338963774,
wat ik,-0.005338963774,
ze niet,-0.005338963774,
het onderwijs,-0.005338963774,
ze het,-0.005338963774,
fijn om,-0.005338963774,
lezen .,-0.005338963774,
hoop dat,-0.005338963774,
zitten .,-0.005338963774,
en in,-0.005338963774,
weekend !,-0.005338963774,
hebben !,-0.005338963774,
we het,-0.005338963774,
het maar,-0.005338963774,
# feyenoord,-0.005338963774,
niet kunnen,-0.005338963774,
nu een,-0.005338963774,
je dat,-0.005338963774,
", niet",-0.005338963774,
dat ook,-0.005338963774,
dan hebben,-0.005338963774,
ze hebben,-0.005338963774,
", de",-0.006158966037,
er een,-0.006158966037,
zijn wel,-0.006158966037,
en op,-0.006427163032,
mijn ding,-0.006427163032,
dat vinden,-0.006427163032,
of een,-0.006427163032,
zo naar,-0.006427163032,
. nog,-0.006427163032,
jaar geleden,-0.006427163032,
terug naar,-0.006427163032,
laten zien,-0.006427163032,
zijn te,-0.006427163032,
hebben nu,-0.006427163032,
hebben maken,-0.006427163032,
twitter .,-0.006427163032,
in den,-0.006427163032,
de ',-0.006427163032,
... [newline,-0.006427163032,
mogen je,-0.006427163032,
komen week,-0.006427163032,
? je,-0.006427163032,
goed dan,-0.006427163032,
op met,-0.006427163032,
en al,-0.006427163032,
en er,-0.006427163032,
] metronieuws.nl,-0.006427163032,
dus een,-0.006427163032,
ja horen,-0.006427163032,
.. ik,-0.006427163032,
gaan om,-0.006427163032,
. voor,-0.006427163032,
maken van,-0.006427163032,
hebben daar,-0.006427163032,
kijken .,-0.006427163032,
er nou,-0.006427163032,
lekker druk,-0.006427163032,
een warm,-0.006427163032,
ook voor,-0.006427163032,
veel op,-0.006427163032,
en ook,-0.006427163032,
", er",-0.006427163032,
de politie,-0.006427163032,
. wie,-0.006427163032,
maar als,-0.006427163032,
maar wat,-0.006427163032,
het ?,-0.006427163032,
... maar,-0.006427163032,
binnen .,-0.006427163032,
om er,-0.006427163032,
: wat,-0.006427163032,
het al,-0.006427163032,
je !,-0.006427163032,
worden ik,-0.006427163032,
zeker geen,-0.006427163032,
"werken ,",-0.006427163032,
je in,-0.006427163032,
gezellig met,-0.006427163032,
zeggen :,-0.006427163032,
om op,-0.006427163032,
dan in,-0.006427163032,
veel .,-0.006427163032,
", gewoon",-0.006427163032,
niet met,-0.006427163032,
de enig,-0.006427163032,
uur .,-0.006427163032,
niet de,-0.006427163032,
te horen,-0.006427163032,
de reactie,-0.006427163032,
ook dat,-0.006427163032,
om naar,-0.006427163032,
te winnen,-0.006427163032,
", mijn",-0.006427163032,
"zeker ,",-0.006427163032,
de burger,-0.006427163032,
een lekker,-0.006427163032,
veel mens,-0.006427163032,
de wereld,-0.006427163032,
voor het,-0.006889802102,
de goed,-0.007007572693,
het niet,-0.007407281964,
http://someurl via,-0.007407281964,
. zijn,-0.007556385893,
het goed,-0.007556385893,
ook niet,-0.007556385893,
dit jaar,-0.007556385893,
we hebben,-0.007556385893,
niet te,-0.008231980036,
hebben we,-0.008231980036,
bedanken voor,-0.008231980036,
van #,-0.008251858633,
dat ik,-0.008351251322,
", en",-0.008392654593,
er zijn,-0.008392654593,
! zien,-0.008439398288,
wel of,-0.008439398288,
om u,-0.008439398288,
# moe,-0.008439398288,
. in,-0.008439398288,
zitten in,-0.008439398288,
gaan zitten,-0.008439398288,
hier niet,-0.008439398288,
de serie,-0.008439398288,
dus geen,-0.008439398288,
nice !,-0.008439398288,
alleen met,-0.008439398288,
je eigen,-0.008439398288,
! niet,-0.008439398288,
", terwijl",-0.008439398288,
gaan door,-0.008439398288,
""" die",-0.008439398288,
vanaf nu,-0.008439398288,
niet en,-0.008439398288,
komen ook,-0.008439398288,
laten het,-0.008439398288,
den bosch,-0.008439398288,
# bluemonday,-0.008439398288,
haha ja,-0.008439398288,
# leuk,-0.008439398288,
veel van,-0.008439398288,
de training,-0.008439398288,
blijken dat,-0.008439398288,
- wat,-0.008439398288,
hij willen,-0.008439398288,
in op,-0.008439398288,
3 en,-0.008439398288,
over jou,-0.008439398288,
toen zijn,-0.008439398288,
1 dag,-0.008439398288,
maar doen,-0.008439398288,
hier op,-0.008439398288,
staan ook,-0.008439398288,
beginnen #,-0.008439398288,
jaar zijn,-0.008439398288,
""" -",-0.008439398288,
te slapen,-0.008439398288,
en heel,-0.008439398288,
kunnen veel,-0.008439398288,
hebben dat,-0.008439398288,
dan die,-0.008439398288,
", gebeuren",-0.008439398288,
komen bij,-0.008439398288,
", aan",-0.008439398288,
. altijd,-0.008439398288,
blijkbaar zijn,-0.008439398288,
naar ander,-0.008439398288,
maken ...,-0.008439398288,
tijd van,-0.008439398288,
van real,-0.008439398288,
# islam,-0.008439398288,
week zijn,-0.008439398288,
geweldig !,-0.008439398288,
door met,-0.008439398288,
helaas de,-0.008439398288,
geniet van,-0.008439398288,
week en,-0.008439398288,
uit het,-0.008439398288,
onderwijs .,-0.008439398288,
slecht slapen,-0.008439398288,
! -,-0.008439398288,
maken #,-0.008439398288,
maand .,-0.008439398288,
nog de,-0.008439398288,
moeten u,-0.008439398288,
op marktplaats,-0.008439398288,
"af ,",-0.008439398288,
winnen van,-0.008439398288,
zijn bij,-0.008439398288,
je maar,-0.008439398288,
dat liggen,-0.008439398288,
doen niet,-0.008439398288,
jaar een,-0.008439398288,
# kpn,-0.008439398288,
werk in,-0.008439398288,
? niet,-0.008439398288,
hem dan,-0.008439398288,
! komt,-0.008439398288,
van u,-0.008439398288,
# zon,-0.008439398288,
die ander,-0.008439398288,
dat dan,-0.008439398288,
de 2,-0.008439398288,
. tot,-0.008439398288,
kiezen voor,-0.008439398288,
app voor,-0.008439398288,
ik met,-0.008439398288,
? 😂,-0.008439398288,
al het,-0.008439398288,
. uiteindelijk,-0.008439398288,
ik hier,-0.008439398288,
", zeker",-0.008439398288,
schrijf je,-0.008439398288,
voor veel,-0.008439398288,
"tv ,",-0.008439398288,
natuurlijk niet,-0.008439398288,
nu naar,-0.008439398288,
wel even,-0.008439398288,
al niet,-0.008439398288,
je mij,-0.008439398288,
en geen,-0.008439398288,
gaan nog,-0.008439398288,
er één,-0.008439398288,
# zuchten,-0.008439398288,
het moeten,-0.008439398288,
u het,-0.008439398288,
doen maar,-0.008439398288,
vakantie hebben,-0.008439398288,
van jong,-0.008439398288,
hup vvd,-0.008439398288,
van maken,-0.008439398288,
zijn net,-0.008439398288,
niet hebben,-0.008439398288,
een school,-0.008439398288,
: wij,-0.008439398288,
dat deze,-0.008439398288,
in t,-0.008439398288,
lekker van,-0.008439398288,
en maar,-0.008439398288,
vragen op,-0.008439398288,
je met,-0.008439398288,
heerlijk !,-0.008439398288,
: lekker,-0.008439398288,
worden die,-0.008439398288,
haha #,-0.008439398288,
zullen zo,-0.008439398288,
hier .,-0.008439398288,
nemen bij,-0.008439398288,
dag 3,-0.008439398288,
", jij",-0.008439398288,
# eclipse2015,-0.008439398288,
vakantie .,-0.008439398288,
geloven het,-0.008439398288,
heel blij,-0.008439398288,
zeggen hij,-0.008439398288,
niet komen,-0.008439398288,
ook ...,-0.008439398288,
je doen,-0.008439398288,
nog 3,-0.008439398288,
. alleen,-0.008439398288,
het water,-0.008439398288,
heen .,-0.008439398288,
van veel,-0.008439398288,
niet moeten,-0.008439398288,
lezen ?,-0.008439398288,
ze op,-0.008439398288,
", normaal",-0.008439398288,
wat er,-0.008439398288,
dan #,-0.008439398288,
weten je,-0.008439398288,
even de,-0.008439398288,
krijgen een,-0.008439398288,
( in,-0.008439398288,
als dat,-0.008439398288,
af van,-0.008439398288,
u de,-0.008439398288,
☺ ️,-0.008439398288,
# twitter,-0.008439398288,
bij !,-0.008439398288,
komen in,-0.008439398288,
buiten .,-0.008439398288,
"ding ,",-0.008439398288,
niet helemaal,-0.008439398288,
: morgen,-0.008439398288,
dag zo,-0.008439398288,
? voor,-0.008439398288,
", deze",-0.008439398288,
een goal,-0.008439398288,
", misschien",-0.008439398288,
die gast,-0.008439398288,
al zo,-0.008439398288,
7 uur,-0.008439398288,
zullen mijn,-0.008439398288,
de site,-0.008439398288,
"laptop ,",-0.008439398288,
woord .,-0.008439398288,
zijn volgens,-0.008439398288,
doen hoor,-0.008439398288,
zijn zo'n,-0.008439398288,
te zoeken,-0.008439398288,
de 1,-0.008439398288,
het nieuws,-0.008439398288,
blauw .,-0.008439398288,
je ',-0.008439398288,
] het,-0.008439398288,
wie gaan,-0.008439398288,
ver te,-0.008439398288,
niet alles,-0.008439398288,
da's toch,-0.008439398288,
paar minuut,-0.008439398288,
nou maar,-0.008439398288,
"weinig ,",-0.008439398288,
vakantie !,-0.008439398288,
een filmpje,-0.008439398288,
wel mooi,-0.008439398288,
"bericht ,",-0.008439398288,
ik #,-0.008439398288,
😂 http://someurl,-0.008439398288,
# vakantie,-0.008439398288,
! wie,-0.008439398288,
zien hoe,-0.008439398288,
maar door,-0.008439398288,
je gaan,-0.008439398288,
soms een,-0.008439398288,
hier de,-0.008439398288,
over hun,-0.008439398288,
er dit,-0.008439398288,
deze dag,-0.008439398288,
die dat,-0.008439398288,
op deze,-0.008439398288,
", danken",-0.008439398288,
laat dag,-0.008439398288,
ik jou,-0.008439398288,
kunnen dus,-0.008439398288,
er allemaal,-0.008439398288,
ze een,-0.008439398288,
niks veel,-0.008439398288,
hem nu,-0.008439398288,
6 nacht,-0.008439398288,
hebben zo,-0.008439398288,
me echt,-0.008439398288,
zeggen het,-0.008439398288,
te lang,-0.008439398288,
ons op,-0.008439398288,
kwijt .,-0.008439398288,
te zeggen,-0.008439398288,
zullen dit,-0.008439398288,
👍 👍,-0.008439398288,
# stem,-0.008439398288,
# lente,-0.008439398288,
veel in,-0.008439398288,
gisteren zijn,-0.008439398288,
het helpen,-0.008439398288,
dit hebben,-0.008439398288,
voor ?,-0.008439398288,
